gene\_name & dN & dS & omega \\
I33\_RS05905 & 0.0591 & 0.6076 & 0.09731 \\
I33\_RS05920 & 0.0183 & 0.3863 & 0.04748 \\
I33\_RS05935 & 0.0214 & 0.3413 & 0.06261 \\
I33\_RS05955 & 0.0731 & 3.3439 & 0.02186 \\
I33\_RS05960 & 0.0283 & 0.1152 & 0.24568 \\
I33\_RS05965 & 0.02705 & 0.4183 & 0.051625 \\
I33\_RS05970 & 0.02515 & 0.17885 & 0.13563 \\
I33\_RS05975 & 0.0154 & 0.4298 & 0.03577 \\
I33\_RS05980 & 0.0279 & 0.3075 & 0.09056 \\
I33\_RS05985 & 0.02935 & 0.27805 & 0.10179 \\
I33\_RS05990 & 0.029 & 0.2503 & 0.11571 \\
I33\_RS05995 & 0.0275 & 0.2733 & 0.10044 \\
I33\_RS06000 & 0.022 & 0.4137 & 0.05306 \\
I33\_RS06005 & 0.02405 & 0.3915 & 0.06139 \\
I33\_RS06010 & 0.01555 & 0.2516 & 0.061625 \\
I33\_RS06015 & 0.0222 & 0.4622 & 0.04808 \\
I33\_RS06035 & 0.0277 & 0.2738 & 0.10125 \\
I33\_RS06040 & 0.02105 & 0.17105 & 0.3122 \\
I33\_RS06050 & 0.0087 & 0.3056 & 0.02841 \\
I33\_RS06055 & 0.0485 & 0.29255 & 0.15759 \\
I33\_RS06060 & 0.0045 & 0.2883 & 0.01553 \\
I33\_RS06070 & 0.0069 & 0.2548 & 0.02717 \\
I33\_RS06080 & 0.0497 & 0.2611 & 0.19037 \\
I33\_RS06085 & 0.0042 & 0.2256 & 0.01874 \\
I33\_RS06090 & 0.0128 & 0.2914 & 0.04389 \\
I33\_RS06100 & 0.0409 & 2.79585 & 0.01986 \\
I33\_RS06105 & 0.0032 & 0.4087 & 0.00788 \\
I33\_RS06110 & 0.0105 & 0.3058 & 0.03443 \\
I33\_RS06120 & 0.0097 & 0.3711 & 0.02615 \\
I33\_RS06130 & 0.0246 & 1.1394 & 0.0387766666666667 \\
I33\_RS06135 & 0.0533 & 2.5231 & 0.02114 \\
I33\_RS06140 & 0.0112 & 0.2538 & 0.04395 \\
I33\_RS06155 & 0.0105 & 0.3222 & 0.03259 \\
I33\_RS06165 & 0.0075 & 0.3303 & 0.02262 \\
I33\_RS06180 & 0.0619 & 0.2784 & 0.22244 \\
I33\_RS06190 & 0.00873333333333333 & 0.176166666666667 & 0.0493633333333333 \\
I33\_RS06195 & 0.0081 & 0.0467 & 0.17379 \\
I33\_RS06205 & 0.0619 & 0.3633 & 0.17036 \\
I33\_RS06210 & 0.0474 & 0.3147 & 0.15052 \\
I33\_RS06215 & 0.0068 & 0.277 & 0.02456 \\
I33\_RS06225 & 0.0076 & 0.3405 & 0.02241 \\
I33\_RS06235 & 0.054 & 0.1898 & 0.2847 \\
I33\_RS06245 & 0.0363 & 0.2226 & 0.232215 \\
I33\_RS06265 & 0.0111 & 0.3474 & 0.03208 \\
I33\_RS06280 & 0.0178 & 0.4309 & 0.04138 \\
I33\_RS06290 & 0.033 & 0.2873 & 0.11489 \\
I33\_RS06295 & 0.014 & 0.2148 & 0.06532 \\
I33\_RS06315 & 0.0234 & 0.3306 & 0.07071 \\
I33\_RS06320 & 0.037175 & 0.310525 & 0.1648925 \\
I33\_RS06325 & 0.0147 & 0.35275 & 0.03845 \\
I33\_RS06330 & 0.0481 & 0.6507 & 0.07396 \\
I33\_RS06335 & 0.0778 & 0.7323 & 0.10619 \\
I33\_RS06340 & 0.0239 & 0.6292 & 0.03799 \\
I33\_RS06350 & 0.0284 & 0.4355 & 0.06513 \\
I33\_RS06365 & 0.0211 & 0.2292 & 0.091825 \\
I33\_RS06370 & 0.0154 & 0.3273 & 0.04706 \\
I33\_RS06375 & 0.0142 & 0.3311 & 0.04409 \\
I33\_RS06470 & 0.0837 & 0.3382 & 0.24754 \\
I33\_RS06475 & 0.0631 & 0.3087 & 0.198485 \\
I33\_RS06480 & 0.0398 & 0.3771 & 0.10541 \\
I33\_RS06485 & 0.0287 & 0.4886 & 0.05864 \\
I33\_RS06490 & 0.0175 & 0.3598 & 0.0486 \\
I33\_RS06495 & 0.04 & 0.2142 & 0.18671 \\
I33\_RS06500 & 0.0725666666666667 & 0.4657 & 0.198546666666667 \\
I33\_RS06505 & 0.0737666666666667 & 0.435966666666667 & 0.17415 \\
I33\_RS06510 & 0.0164 & 0.339 & 0.04851 \\
I33\_RS06515 & 0.0218 & 0.368 & 0.05935 \\
I33\_RS06520 & 0.175533333333333 & 2.45993333333333 & 0.27664 \\
I33\_RS06525 & 0.04785 & 0.6888 & 0.07338 \\
I33\_RS06535 & 0.040075 & 0.40595 & 0.1187875 \\
I33\_RS06540 & 0.02805 & 0.30595 & 0.09102 \\
I33\_RS06550 & 0.0347 & 0.513 & 0.06757 \\
I33\_RS06555 & 0.0260666666666667 & 0.272 & 0.10182 \\
I33\_RS06565 & 0.053 & 0.4223 & 0.12552 \\
I33\_RS06570 & 0.0321 & 0.2875 & 0.11157 \\
I33\_RS06575 & 0.0871 & 0.3204 & 0.27178 \\
I33\_RS06590 & 0.0035 & 0.175 & 0.02002 \\
I33\_RS06600 & 0.0384 & 0.4002 & 0.09595 \\
I33\_RS06610 & 0.0077 & 0.324 & 0.02367 \\
I33\_RS06615 & 0.0122 & 0.2636 & 0.04618 \\
I33\_RS06625 & 0.03605 & 0.296 & 0.12093 \\
I33\_RS06635 & 0.0293 & 0.297966666666667 & 0.129426666666667 \\
I33\_RS06640 & 0.0101 & 0.3145 & 0.03223 \\
I33\_RS06650 & 0.0256 & 0.3741 & 0.06841 \\
I33\_RS06660 & 0.019 & 0.4523 & 0.04196 \\
I33\_RS06665 & 0.0259 & 0.6599 & 0.039695 \\
I33\_RS06670 & 0.0843 & 0.2559 & 0.32955 \\
I33\_RS06680 & 0.019625 & 0.233 & 0.0931175 \\
I33\_RS06685 & 0.0024 & 0.151 & 0.01605 \\
I33\_RS06690 & 0.0246 & 0.1973 & 0.12472 \\
I33\_RS06700 & 0.0379 & 0.4404 & 0.08608 \\
I33\_RS06705 & 0.026 & 0.5843 & 0.04443 \\
I33\_RS06710 & 0.0773 & 0.5621 & 0.1375 \\
I33\_RS06715 & 0.0178 & 0.6984 & 0.02549 \\
I33\_RS06720 & 0.0207 & 0.418866666666667 & 0.05485 \\
I33\_RS06725 & 0.048 & 0.326 & 0.14715 \\
I33\_RS06735 & 0.03325 & 0.42875 & 0.079575 \\
I33\_RS06745 & 0.0322 & 0.2901 & 0.11098 \\
I33\_RS06750 & 0.0363 & 0.4613 & 0.07873 \\
I33\_RS06760 & 0.0154 & 0.2967 & 0.05177 \\
I33\_RS06765 & 0.0223 & 0.3894 & 0.05738 \\
I33\_RS06770 & 0.0154 & 0.366 & 0.04196 \\
I33\_RS06775 & 0.0213 & 0.1654 & 0.12874 \\
I33\_RS06780 & 0.02425 & 0.2777 & 0.068415 \\
I33\_RS06785 & 0.02285 & 0.2305 & 0.1187875 \\
I33\_RS06790 & 0.0092 & 0.6666 & 0.01381 \\
I33\_RS06815 & 0.08235 & 1.7271 & 0.041545 \\
I33\_RS06820 & 0.0283 & 0.35415 & 0.098445 \\
I33\_RS06825 & 0.0161 & 0.3649 & 0.04438 \\
I33\_RS06830 & 0.0475 & 0.5659 & 0.08862 \\
I33\_RS06835 & 0.284 & 5.1227 & 0.05544 \\
I33\_RS06840 & 0.582066666666667 & 81.1401 & 0.0482833333333333 \\
I33\_RS06845 & 0.06055 & 0.4817 & 0.141195 \\
I33\_RS06850 & 0.040275 & 0.3284 & 0.14632 \\
I33\_RS06855 & 0.0324 & 0.4602 & 0.10014 \\
I33\_RS06860 & 0.0193 & 0.2226 & 0.08668 \\
I33\_RS06865 & 0.01095 & 0.28975 & 0.03407 \\
I33\_RS06890 & 0.0198 & 0.4422 & 0.04481 \\
I33\_RS06910 & 0.0205 & 0.2359 & 0.08689 \\
I33\_RS06915 & 0.0147 & 0.4083 & 0.03605 \\
I33\_RS06920 & 0.0179 & 0.5028 & 0.03554 \\
I33\_RS06925 & 0.0543 & 0.293 & 0.18549 \\
I33\_RS06930 & 0.0641 & 0.4667 & 0.13734 \\
I33\_RS06940 & 0.0123 & 0.23705 & 0.05211 \\
I33\_RS06945 & 0.0419 & 0.38045 & 0.111335 \\
I33\_RS06950 & 0.0266 & 0.4296 & 0.06186 \\
I33\_RS06960 & 0.0506666666666667 & 0.343366666666667 & 0.143383333333333 \\
I33\_RS06965 & 0.05795 & 0.356 & 0.152865 \\
I33\_RS06970 & 0.0487 & 0.4141 & 0.11755 \\
I33\_RS06980 & 0.0197 & 0.3106 & 0.06332 \\
I33\_RS06990 & 0.0054 & 0.2824 & 0.01902 \\
I33\_RS07000 & 0.0371666666666667 & 0.323733333333333 & 0.11398 \\
I33\_RS07015 & 0.0594 & 0.2608 & 0.22778 \\
I33\_RS07020 & 0.0267 & 0.323733333333333 & 0.0864266666666667 \\
I33\_RS07025 & 0.0042 & 0.2826 & 0.01473 \\
I33\_RS07030 & 0.0111 & 0.3992 & 0.02774 \\
I33\_RS07035 & 0.036 & 0.2167 & 0.2177 \\
I33\_RS07040 & 0.0278 & 0.3763 & 0.07435 \\
I33\_RS07045 & 0.035475 & 0.28425 & 0.1134075 \\
I33\_RS07050 & 0.0107 & 0.3336 & 0.03195 \\
I33\_RS07055 & 0.0128 & 0.2829 & 0.0457633333333333 \\
I33\_RS07060 & 0.0065 & 0.2741 & 0.02373 \\
I33\_RS07065 & 0.07785 & 0.4459 & 0.171215 \\
I33\_RS07070 & 0.0649 & 0.4887 & 0.1328 \\
I33\_RS07075 & 0.02415 & 0.3411 & 0.068545 \\
I33\_RS07085 & 0.0664 & 0.5527 & 0.12022 \\
I33\_RS07095 & 0.0645 & 0.39025 & 0.18074 \\
I33\_RS07105 & 0.0136666666666667 & 0.305633333333333 & 0.03489 \\
I33\_RS07115 & 0.0556 & 0.6978 & 0.07971 \\
I33\_RS07120 & 0.0309 & 0.3424 & 0.0901 \\
I33\_RS07125 & 0.0198 & 0.3722 & 0.0531 \\
I33\_RS07130 & 0.0139 & 0.3786 & 0.0368 \\
I33\_RS07135 & 0.0512333333333333 & 0.399566666666667 & 0.128003333333333 \\
I33\_RS07145 & 0.015 & 0.4278 & 0.03495 \\
I33\_RS07170 & 0.02135 & 0.2964 & 0.076575 \\
I33\_RS07180 & 0.0114 & 0.2597 & 0.04391 \\
I33\_RS07185 & 0.0035 & 0.187 & 0.01847 \\
I33\_RS07190 & 0.0492 & 0.177666666666667 & 0.259903333333333 \\
I33\_RS07210 & 0.0124 & 0.298 & 0.04173 \\
I33\_RS07230 & 0.0189 & 0.2694 & 0.07008 \\
I33\_RS07240 & 0.0308 & 0.2716 & 0.11341 \\
I33\_RS07255 & 0.0238 & 0.4163 & 0.05723 \\
I33\_RS07260 & 0.0117 & 0.2233 & 0.04903 \\
I33\_RS07265 & 0.0221 & 0.370966666666667 & 0.0615433333333333 \\
I33\_RS07270 & 0.0535 & 0.3592 & 0.14891 \\
I33\_RS07275 & 0.023225 & 0.30365 & 0.059845 \\
I33\_RS07285 & 0.0151 & 0.2137 & 0.07044 \\
I33\_RS07290 & 0.0065 & 0.1384 & 0.04731 \\
I33\_RS07295 & 0.0088 & 0.2558 & 0.03433 \\
I33\_RS07300 & 0.0218 & 0.3153 & 0.0692 \\
I33\_RS07310 & 0.0333 & 0.4127 & 0.08079 \\
I33\_RS07320 & 0.0084 & 0.3223 & 0.02566 \\
I33\_RS07325 & 0.0098 & 0.3037 & 0.03229 \\
I33\_RS07330 & 0.0001 & 0.7566 & 0.0001 \\
I33\_RS07345 & 0.03435 & 0.2018 & 0.171745 \\
I33\_RS07350 & 0.0288 & 0.220166666666667 & 0.267106666666667 \\
I33\_RS07355 & 0.0101 & 0.3031 & 0.03324 \\
I33\_RS07370 & 0.03005 & 0.22035 & 0.13489 \\
I33\_RS07375 & 0.0159 & 0.3559 & 0.04455 \\
I33\_RS07380 & 0.0441 & 0.2602 & 0.16939 \\
I33\_RS07385 & 0.003 & 0.2493 & 0.01188 \\
I33\_RS07415 & 0.0008 & 0.1315 & 0.00619 \\
I33\_RS07420 & 0.0056 & 0.4771 & 0.01174 \\
I33\_RS07425 & 0.0118 & 0.2693 & 0.04387 \\
I33\_RS07430 & 0.0853 & 0.3758 & 0.22696 \\
I33\_RS07440 & 0.0248 & 0.2992 & 0.08291 \\
I33\_RS07450 & 0.0161 & 0.3228 & 0.04995 \\
I33\_RS07465 & 0.028 & 0.3834 & 0.07307 \\
I33\_RS07470 & 0.06515 & 1.234975 & 0.0533275 \\
I33\_RS07480 & 0.0077 & 0.2217 & 0.03454 \\
I33\_RS07485 & 0.0143 & 0.3187 & 0.04473 \\
I33\_RS07500 & 0.0106 & 0.265 & 0.0399 \\
I33\_RS07505 & 0.0086 & 0.1896 & 0.041015 \\
I33\_RS07510 & 0.061025 & 0.749825 & 0.08532 \\
I33\_RS07515 & 0.0438 & 0.3469 & 0.12623 \\
I33\_RS07540 & 0.0065 & 0.3919 & 0.0166 \\
I33\_RS07545 & 0.00256666666666667 & 0.0911333333333333 & 0.01645 \\
I33\_RS07555 & 0.0091 & 0.285 & 0.03189 \\
I33\_RS07560 & 0.04415 & 0.31015 & 0.15263 \\
I33\_RS07565 & 0.0289 & 0.27375 & 0.08779 \\
I33\_RS07570 & 0.0138 & 0.3171 & 0.04354 \\
I33\_RS07575 & 0.01525 & 0.3542 & 0.04274 \\
I33\_RS07580 & 0.0075 & 0.3169 & 0.0238 \\
I33\_RS07585 & 0.0142 & 0.2108 & 0.03553 \\
I33\_RS07590 & 0.0189 & 0.25385 & 0.057555 \\
I33\_RS07595 & 0.0351 & 0.1255 & 0.27992 \\
I33\_RS07600 & 0.055 & 0.32745 & 0.17585 \\
I33\_RS07605 & 0.0342 & 0.26085 & 0.13703 \\
I33\_RS07610 & 0.018 & 0.2314 & 0.07766 \\
I33\_RS07615 & 0.0291 & 0.3022 & 0.09617 \\
I33\_RS07620 & 0.0232 & 0.2625 & 0.08849 \\
I33\_RS07635 & 0.02765 & 0.293 & 0.094775 \\
I33\_RS07640 & 0.0477 & 0.3827 & 0.12459 \\
I33\_RS07645 & 0.0178 & 0.2652 & 0.06709 \\
I33\_RS07650 & 0.01395 & 0.22495 & 0.03874 \\
I33\_RS07655 & 0.0143 & 0.2024 & 0.07079 \\
I33\_RS07660 & 0.00366666666666667 & 0.232366666666667 & 0.01606 \\
I33\_RS07670 & 0.0204 & 0.4161 & 0.049 \\
I33\_RS07675 & 0.0069 & 0.2056 & 0.03349 \\
I33\_RS07680 & 0.0052 & 0.309 & 0.01692 \\
I33\_RS07695 & 0.0144 & 0.3478 & 0.0414 \\
I33\_RS07700 & 0.006 & 0.2647 & 0.02341 \\
I33\_RS07710 & 0.0154 & 0.247 & 0.06224 \\
I33\_RS07720 & 0.0497 & 0.486 & 0.1023 \\
I33\_RS07730 & 0.01675 & 0.36015 & 0.04081 \\
I33\_RS07735 & 0.06255 & 0.34165 & 0.18506 \\
I33\_RS07740 & 0.0213 & 0.6325 & 0.03368 \\
I33\_RS07750 & 0.006 & 0.1971 & 0.05893 \\
I33\_RS07755 & 0.0152 & 0.5002 & 0.03036 \\
I33\_RS07760 & 0.0081 & 0.29505 & 0.02634 \\
I33\_RS07775 & 0.00226666666666667 & 0.140166666666667 & 0.0193833333333333 \\
I33\_RS07780 & 0.0029 & 0.1904 & 0.0152 \\
I33\_RS07790 & 0.013 & 0.4114 & 0.0317 \\
I33\_RS07795 & 0.01328 & 0.3087 & 0.042918 \\
I33\_RS07800 & 0.0325 & 0.25255 & 0.11721 \\
I33\_RS07810 & 0.0481 & 0.4648 & 0.10497 \\
I33\_RS07820 & 0.0143 & 0.2855 & 0.04993 \\
I33\_RS07825 & 0 & 0.1909 & 0 \\
I33\_RS07830 & 0.0766 & 0.3403 & 0.22506 \\
I33\_RS07835 & 0.0559 & 0.3623 & 0.15428 \\
I33\_RS07840 & 0.106 & 0.8823 & 0.12015 \\
I33\_RS07845 & 0.3415 & 0.5936 & 0.57534 \\
I33\_RS07850 & 0.1208 & 0.2213 & 0.54598 \\
I33\_RS07855 & 0.09645 & 0.24535 & 0.39455 \\
I33\_RS07860 & 0.0435 & 0.4612 & 0.09423 \\
I33\_RS07865 & 0.003 & 0.2356 & 0.01274 \\
I33\_RS07870 & 0.0101 & 0.1306 & 0.07752 \\
I33\_RS07875 & 0.0229333333333333 & 0.2601 & 0.09846 \\
I33\_RS07885 & 0.0032 & 0.273 & 0.01168 \\
I33\_RS07890 & 0.0545 & 0.2416 & 0.22548 \\
I33\_RS07895 & 0.0113 & 0.2739 & 0.04143 \\
I33\_RS07900 & 0.0088 & 0.215 & 0.04559 \\
I33\_RS07905 & 0.01435 & 0.3777 & 0.04444 \\
I33\_RS07915 & 0.0106 & 0.3288 & 0.03227 \\
I33\_RS07925 & 0.01195 & 0.25625 & 0.0475 \\
I33\_RS07930 & 0.0031 & 0.1568 & 0.01962 \\
I33\_RS07935 & 0.0142 & 0.2314 & 0.06118 \\
I33\_RS07940 & 0.0089 & 0.2732 & 0.03262 \\
I33\_RS07945 & 0.0141 & 0.26035 & 0.053065 \\
I33\_RS07950 & 0.01715 & 0.3037 & 0.056435 \\
I33\_RS07955 & 0.0168 & 0.31605 & 0.047665 \\
I33\_RS07960 & 0.0156 & 0.2171 & 0.07166 \\
I33\_RS07965 & 0.0107 & 0.2066 & 0.046505 \\
I33\_RS07970 & 0.0156 & 0.1797 & 0.08661 \\
I33\_RS07975 & 0.0157 & 0.28265 & 0.053265 \\
I33\_RS07985 & 0.0194 & 0.2814 & 0.06909 \\
I33\_RS07990 & 0.00835 & 0.22255 & 0.03749 \\
I33\_RS07995 & 0.03148 & 0.24446 & 0.121164 \\
I33\_RS08010 & 0 & 0.167 & 0 \\
I33\_RS08015 & 0.0132 & 0.1323 & 0.1139 \\
I33\_RS08020 & 0.03105 & 1.357975 & 0.0417225 \\
I33\_RS08025 & 0.0975 & 10.5519 & 0.00924 \\
I33\_RS08030 & 0.0413 & 0.3818 & 0.10821 \\
I33\_RS08035 & 0.0043 & 0.3422 & 0.01249 \\
I33\_RS08055 & 0.0134 & 0.3012 & 0.04436 \\
I33\_RS08060 & 0.0111 & 0.2037 & 0.05171 \\
I33\_RS08065 & 0.0013 & 0.2242 & 0.00587 \\
I33\_RS08075 & 0.0143 & 0.2056 & 0.06952 \\
I33\_RS08080 & 0.0032 & 0.2036 & 0.01569 \\
I33\_RS08085 & 0.0081 & 0.3142 & 0.02583 \\
I33\_RS08090 & 0.0307 & 0.3103 & 0.09879 \\
I33\_RS08095 & 0.0051 & 0.1169 & 0.042795 \\
I33\_RS08105 & 0.0423666666666667 & 0.261866666666667 & 0.15207 \\
I33\_RS08110 & 0.04055 & 0.46195 & 0.14074 \\
I33\_RS08115 & 0.0518 & 0.374 & 0.13857 \\
I33\_RS08125 & 0.026 & 0.208 & 0.12523 \\
I33\_RS08130 & 0 & 0.3845 & 0 \\
I33\_RS08135 & 0.0038 & 0.126 & 0.03028 \\
I33\_RS08140 & 0.0405 & 0.485466666666667 & 0.0800166666666667 \\
I33\_RS08145 & 0.0259 & 0.46265 & 0.055055 \\
I33\_RS08150 & 0.02355 & 0.2833 & 0.06898 \\
I33\_RS08155 & 0.0336 & 0.1812 & 0.18539 \\
I33\_RS08160 & 0.0275 & 0.1208 & 0.22769 \\
I33\_RS08165 & 0.0159 & 0.211333333333333 & 0.0764366666666667 \\
I33\_RS08170 & 0.00425 & 0.30235 & 0.01656 \\
I33\_RS08185 & 0.01375 & 0.25415 & 0.05265 \\
I33\_RS08195 & 0.0152 & 0.5214 & 0.02915 \\
I33\_RS08200 & 0.01315 & 0.3133 & 0.0445375 \\
I33\_RS08210 & 0.0202 & 0.3642 & 0.05558 \\
I33\_RS08215 & 0.012 & 0.4039 & 0.0296 \\
I33\_RS08225 & 0.0072 & 0.3532 & 0.0204 \\
I33\_RS08230 & 0.0256 & 0.2145 & 0.11943 \\
I33\_RS08235 & 0.0229 & 0.4116 & 0.05561 \\
I33\_RS08240 & 0.0334 & 0.32995 & 0.10746 \\
I33\_RS08245 & 0.0177 & 0.3256 & 0.05428 \\
I33\_RS08260 & 0.0039 & 0.2442 & 0.016 \\
I33\_RS08265 & 0.0146666666666667 & 0.2576 & 0.0557533333333333 \\
I33\_RS08270 & 0.0072 & 0.3446 & 0.02098 \\
I33\_RS08275 & 0.0203 & 0.4379 & 0.04633 \\
I33\_RS08280 & 0.0409 & 0.2787 & 0.1544325 \\
I33\_RS08290 & 0.0147 & 0.4485 & 0.03276 \\
I33\_RS08300 & 0.0079 & 0.3335 & 0.0238 \\
I33\_RS08315 & 0.01725 & 0.269375 & 0.05667375 \\
I33\_RS08320 & 0.0132 & 0.3081 & 0.04297 \\
I33\_RS08335 & 0.0288 & 0.37135 & 0.08436 \\
I33\_RS08360 & 0.0155 & 0.2559 & 0.06066 \\
I33\_RS08365 & 0.0259 & 0.1777 & 0.14567 \\
I33\_RS08375 & 0.0188 & 0.3017 & 0.06222 \\
I33\_RS08380 & 0.01115 & 0.26505 & 0.04408 \\
I33\_RS08390 & 0.0124 & 0.11145 & 0.05554 \\
I33\_RS08395 & 0.015 & 0.2322 & 0.071605 \\
I33\_RS08400 & 0.0259 & 0.3861 & 0.06719 \\
I33\_RS08405 & 0.0064 & 0.26125 & 0.024555 \\
I33\_RS08410 & 0.01015 & 0.33495 & 0.031285 \\
I33\_RS08415 & 0.0026 & 0.1869 & 0.01367 \\
I33\_RS08420 & 0.007 & 0.1883 & 0.03696 \\
I33\_RS08425 & 0.0222 & 0.2669 & 0.08316 \\
I33\_RS08430 & 0.0095 & 0.3565 & 0.02654 \\
I33\_RS08435 & 0.0038 & 0.1159 & 0.03275 \\
I33\_RS08450 & 0.01205 & 0.36335 & 0.034315 \\
I33\_RS08455 & 0.0084 & 0.3264 & 0.02583 \\
I33\_RS08465 & 0.02125 & 0.33215 & 0.062415 \\
I33\_RS08470 & 0.0041 & 0.0364 & 0.11253 \\
I33\_RS08480 & 0.00676666666666667 & 0.0825666666666667 & 0.344616666666667 \\
I33\_RS08485 & 0.0183 & 0.1409 & 0.13009 \\
I33\_RS08490 & 0.022 & 0.2531 & 0.0871 \\
I33\_RS08495 & 0.01 & 0.2655 & 0.03761 \\
I33\_RS08505 & 0.0048 & 0.16295 & 0.016015 \\
I33\_RS08510 & 0.0318 & 0.2199 & 0.14451 \\
I33\_RS08515 & 0.0534 & 0.3149 & 0.16949 \\
I33\_RS08520 & 0.1949 & 0.4299 & 0.45338 \\
I33\_RS08525 & 0.05275 & 0.2446 & 0.224925 \\
I33\_RS08530 & 0.0156 & 0.2515 & 0.06194 \\
I33\_RS08535 & 0.0075 & 0.1816 & 0.04115 \\
I33\_RS08540 & 0.0016 & 0.1781 & 0.00881 \\
I33\_RS08545 & 0.0409 & 0.23945 & 0.173215 \\
I33\_RS08550 & 0.0075 & 0.4034 & 0.01854 \\
I33\_RS08560 & 0.0062 & 0.3769 & 0.01645 \\
I33\_RS08565 & 0.0058 & 0.1665 & 0.041905 \\
I33\_RS08580 & 0 & 0.2697 & 0 \\
I33\_RS08585 & 0.01445 & 0.1502 & 0.130645 \\
I33\_RS08590 & 0.0124 & 0.2254 & 0.05485 \\
I33\_RS08600 & 0.0138 & 0.2817 & 0.0489 \\
I33\_RS08610 & 0.035 & 0.3442 & 0.10161 \\
I33\_RS08620 & 0.0117 & 0.3496 & 0.0334 \\
I33\_RS08625 & 0.035525 & 0.2426 & 0.1594775 \\
I33\_RS08630 & 0.0657 & 0.261166666666667 & 0.233486666666667 \\
I33\_RS08635 & 0.026025 & 0.334975 & 0.0844025 \\
I33\_RS08640 & 0.008075 & 0.20705 & 0.04410875 \\
I33\_RS08650 & 0.02165 & 0.366 & 0.057895 \\
I33\_RS08665 & 0.0177 & 0.26685 & 0.065975 \\
I33\_RS08680 & 0.0125 & 0.3027 & 0.04114 \\
I33\_RS08685 & 0.0204 & 0.24755 & 0.08307 \\
I33\_RS08695 & 0.0106666666666667 & 0.1797 & 0.06357 \\
I33\_RS08700 & 0.00415 & 0.1593 & 0.023865 \\
I33\_RS08705 & 0.0506666666666667 & 0.116366666666667 & 0.30358 \\
I33\_RS08715 & 0.0088 & 0.1893 & 0.0464 \\
I33\_RS08720 & 0 & 0.1309 & 0 \\
I33\_RS08725 & 0.0119 & 0.2404 & 0.04965 \\
I33\_RS08730 & 0.0127 & 0.1869 & 0.067775 \\
I33\_RS08735 & 0.0098 & 0.1731 & 0.0567 \\
I33\_RS08740 & 0.02415 & 0.33715 & 0.066155 \\
I33\_RS08745 & 0.0122 & 0.2703 & 0.04525 \\
I33\_RS08755 & 0.0181 & 0.2692 & 0.06726 \\
I33\_RS08760 & 0.0063 & 0.3082 & 0.02047 \\
I33\_RS08770 & 0.0029 & 0.0824 & 0.0352 \\
I33\_RS08775 & 0.0049 & 0.101466666666667 & 0.0621133333333333 \\
I33\_RS08780 & 0.0145 & 0.1107 & 0.13109 \\
I33\_RS08795 & 0.00945 & 0.0928 & 0.10454 \\
I33\_RS08800 & 0.0222 & 0.3233 & 0.06862 \\
I33\_RS08805 & 0.0207 & 0.3302 & 0.06259 \\
I33\_RS08815 & 0.0092 & 0.2405 & 0.03843 \\
I33\_RS08820 & 0.01855 & 0.23495 & 0.07817 \\
I33\_RS08825 & 0.0108 & 0.276 & 0.03902 \\
I33\_RS08835 & 0.0091 & 0.2746 & 0.03301 \\
I33\_RS08840 & 0.0092 & 0.1713 & 0.05351 \\
I33\_RS08845 & 0.00785 & 0.28265 & 0.0284 \\
I33\_RS08860 & 0.016725 & 0.3518 & 0.0470225 \\
I33\_RS08865 & 0.0037 & 0.2635 & 0.01395 \\
I33\_RS08870 & 0.0088 & 0.3014 & 0.02918 \\
I33\_RS08875 & 0 & 0.254 & 0 \\
I33\_RS08885 & 0.0335 & 0.3663 & 0.09143 \\
I33\_RS08895 & 0.0079 & 0.2657 & 0.0298 \\
I33\_RS08900 & 0.0328 & 0.4052 & 0.08104 \\
I33\_RS08905 & 0.0135666666666667 & 0.169066666666667 & 0.1109 \\
I33\_RS08915 & 0.0145 & 0.279 & 0.05212 \\
I33\_RS08920 & 0.0053 & 0.1504 & 0.03492 \\
I33\_RS08925 & 0.0427 & 0.3153 & 0.13546 \\
I33\_RS08935 & 0.0122461538461538 & 0.247753846153846 & 0.0450553846153846 \\
I33\_RS09120 & 0.039 & 0.3683 & 0.10582 \\
I33\_RS09125 & 0.0228 & 0.257 & 0.08891 \\
I33\_RS09130 & 0.0297 & 0.2666 & 0.11136 \\
I33\_RS09145 & 0.0224 & 0.3148 & 0.07101 \\
I33\_RS09150 & 0.0897 & 0.2446 & 0.36685 \\
I33\_RS09155 & 0.017 & 0.478 & 0.03562 \\
I33\_RS09165 & 0.0465 & 0.2342 & 0.19874 \\
I33\_RS09170 & 0.017 & 0.0684 & 0.248 \\
I33\_RS09175 & 0.0057 & 0.4849 & 0.01185 \\
I33\_RS09180 & 0.0224 & 0.3798 & 0.05909 \\
I33\_RS09185 & 0.0929 & 0.3128 & 0.2969 \\
I33\_RS09190 & 0.00535 & 0.3157 & 0.017365 \\
I33\_RS09200 & 0.0068 & 0.0853 & 0.08001 \\
I33\_RS09280 & 0.03725 & 0.2545 & 0.171745 \\
I33\_RS09290 & 0.0346 & 0.2916 & 0.11858 \\
I33\_RS09300 & 0.0178 & 0.3491 & 0.05088 \\
I33\_RS09305 & 0.0585 & 0.3368 & 0.17371 \\
I33\_RS09310 & 0.0204 & 0.4469 & 0.0457 \\
I33\_RS09345 & 0.0302 & 0.495 & 0.064375 \\
I33\_RS09350 & 0.0583 & 0.4264 & 0.1368 \\
