gene\_name & dN & dS & omega \\
Sinme\_5202 & 0.0091 & 0.0516 & 0.17559 \\
Sinme\_5203 & 0.0343 & 0.0307 & 1.11686 \\
Sinme\_5204 & 0.01 & 0.06915 & 0.17389 \\
Sinme\_5206 & 0.0021 & 0.1334 & 0.01569 \\
Sinme\_5207 & 0.005 & 0.0032 & 1.57685 \\
Sinme\_5208 & 0.0061 & 0.057 & 0.10742 \\
Sinme\_5209 & 0 & 0.0611 & 0 \\
Sinme\_5210 & 0.0126 & 0.0828 & 0.15175 \\
Sinme\_5211 & 0.006 & 0.034 & 0.17704 \\
Sinme\_5212 & 0.0049 & 0.0911 & 0.05332 \\
Sinme\_5213 & 0.0222 & 0.1091 & 0.20356 \\
Sinme\_5214 & 0.0032 & 0.0616 & 0.05119 \\
Sinme\_5217 & 0.0078 & 0.0701 & 0.11063 \\
Sinme\_5222 & 0.0203 & 0.1041 & 0.19514 \\
Sinme\_5226 & 0.0063 & 0.1165 & 0.05408 \\
Sinme\_5228 & 0.0022 & 0.2001 & 0.01124 \\
Sinme\_5233 & 0.0117 & 0.2326 & 0.05038 \\
Sinme\_5235 & 0.0267 & 0.0733 & 0.36448 \\
Sinme\_5237 & 0.0151 & 0.106466666666667 & 0.127606666666667 \\
Sinme\_5238 & 0.0095 & 0.2015 & 0.04708 \\
Sinme\_5239 & 0.0214 & 0.1044 & 0.2048 \\
Sinme\_5251 & 0.0092 & 0.00635 & NA \\
Sinme\_5252 & 0.0034 & 0.0533 & 0.06345 \\
Sinme\_5253 & 0.00995 & 0.1037 & 0.099145 \\
Sinme\_5258 & 0.0039 & 0.1811 & 0.02148 \\
Sinme\_5259 & 0.0043 & 0.0612 & 0.06994 \\
Sinme\_5260 & 0.02255 & 0.0831 & 0.319615 \\
Sinme\_5261 & 0.0032 & 0.0271 & 0.11691 \\
Sinme\_5262 & 0.0025 & 0.1564 & 0.01589 \\
Sinme\_5263 & 0.0131 & 0.1626 & 0.08029 \\
Sinme\_5264 & 0.0139 & 0.1894 & 0.07324 \\
Sinme\_5265 & 0.0251 & 0.12795 & 0.19544 \\
Sinme\_5266 & 0 & 0.0884 & 0 \\
Sinme\_5267 & 0.0049 & 0.0321 & 0.15118 \\
Sinme\_5268 & 0.01385 & 0.02665 & 0.55278 \\
Sinme\_5269 & 0.0089 & 0.0974 & 0.09134 \\
Sinme\_5271 & 0 & 0.0937 & 0 \\
Sinme\_5272 & 0.0012 & 0.1273 & 0.00942 \\
Sinme\_5273 & 0.0006 & 0.142 & 0.0041 \\
Sinme\_5275 & 0 & 0.1788 & 0 \\
SM2011\_b20005 & 0.0063 & 0.0544 & 0.11663 \\
SM2011\_b20014 & 0.005 & 0.0639 & 0.07786 \\
SM2011\_b20015 & 0 & 0.1022 & 0 \\
SM2011\_b20023 & 0.0062 & 0.0465 & 0.13311 \\
SM2011\_b20047 & 0.0135 & 0 & NA \\
SM2011\_b20049 & 0.0013 & 0.01 & 0.13117 \\
SM2011\_b20055 & 0 & 0.0551 & 0 \\
SM2011\_b20082 & 0.0015 & 0.0454 & 0.03397 \\
SM2011\_b20097 & 0.0131 & 0.0558 & 0.23525 \\
SM2011\_b20102 & 0.0034 & 0.0096 & 0.35868 \\
SM2011\_b20109 & 0 & 0.0107 & 0 \\
SM2011\_b20125 & 0.0028 & 0.0202 & 0.13686 \\
SM2011\_b20131 & 0.0078 & 0 & NA \\
SM2011\_b20164 & 0.0023 & 0.0785 & 0.02896 \\
SM2011\_b20171 & 0 & 0.1048 & 0 \\
SM2011\_b20178 & 0.0022 & 0.0123 & 0.18293 \\
SM2011\_b20184 & 0 & 0.022 & 0 \\
SM2011\_b20185 & 0 & 0.0109 & 0 \\
SM2011\_b20186 & 0 & 0 & 0 \\
SM2011\_b20212 & 0.0037 & 0.0317 & 0.11732 \\
SM2011\_b20222 & 0.0037 & 0.0153 & 0.24306 \\
SM2011\_b20256 & 0 & 0.0099 & 0 \\
SM2011\_b20260 & 0.0214 & 0.091 & 0.23502 \\
SM2011\_b20261 & 0.0024 & 0.0513 & 0.04624 \\
SM2011\_b20278 & 0.0067 & 0.0226 & 0.2952 \\
SM2011\_b20314 & 0.0088 & 0.0728 & 0.12131 \\
SM2011\_b20321 & 0.0048 & 0.2084 & 0.02292 \\
SM2011\_b20347 & 0.0102 & 0.064 & 0.15988 \\
SM2011\_b20348 & 0 & 0.0537 & 0 \\
SM2011\_b20371 & 0.0056 & 0.2695 & 0.02075 \\
SM2011\_b20398 & 0.0024 & 0 & NA \\
SM2011\_b20400 & 0.0104 & 0 & NA \\
SM2011\_b20436 & 0.002 & 0.0531 & 0.03799 \\
SM2011\_b20443 & 0.0022 & 0.0252 & 0.08833 \\
SM2011\_b20444 & 0.0026 & 0.2382 & 0.01109 \\
SM2011\_b20482 & 0.0176 & 0.2976 & 0.05927 \\
SM2011\_b20485 & 0.0079 & 0.2712 & 0.02921 \\
SM2011\_b20489 & 0.0168 & 0.0507 & 0.33082 \\
SM2011\_b20504 & 0.0024 & 0.0714 & 0.03364 \\
SM2011\_b20511 & 0.0034 & 0.0812 & 0.04155 \\
SM2011\_b20522 & 0.0112 & 0.2086 & 0.05373 \\
SM2011\_b20534 & 0.0146 & 0.1457 & 0.1003 \\
SM2011\_b20546 & 0.0657 & 0.0901 & 0.72918 \\
SM2011\_b20568 & 0.0074 & 0.1826 & 0.04053 \\
SM2011\_b20569 & 0.0088 & 0.0814 & 0.10755 \\
SM2011\_b20570 & 0.0067 & 0.1094 & 0.06085 \\
SM2011\_b20582 & 0.0082 & 0.034 & 0.24038 \\
SM2011\_b20586 & 0.0053 & 0.0227 & 0.23231 \\
SM2011\_b20594 & 0.0321 & 0.099 & 0.32452 \\
SM2011\_b20595 & 0.0303 & 0.0238 & 1.27595 \\
SM2011\_b20603 & 0.0053 & 0.098 & 0.05366 \\
SM2011\_b20605 & 0.0027 & 0.2293 & 0.01195 \\
SM2011\_b20606 & 0.0144 & 0.0333 & 0.43151 \\
SM2011\_b20607 & 0.008 & 0.1423 & 0.05603 \\
SM2011\_b20610 & 0 & 0.2079 & 0 \\
SM2011\_b20611 & 0 & 0.101 & 0 \\
SM2011\_b20612 & 0.0149 & 0.1752 & 0.08507 \\
SM2011\_b20633 & 0.0026 & 0.0655 & 0.03947 \\
SM2011\_b20634 & 0.0039 & 0.1326 & 0.02909 \\
SM2011\_b20649 & 0.0062 & 0.0694 & 0.08892 \\
SM2011\_b20650 & 0.0041 & 0.0508 & 0.08068 \\
SM2011\_b20651 & 0.0051 & 0 & NA \\
SM2011\_b20652 & 0.0045 & 0.0454 & 0.10012 \\
SM2011\_b20655 & 0.0077 & 0.0265 & 0.28889 \\
SM2011\_b20658 & 0 & 0.0468 & 0 \\
SM2011\_b20667 & 0.0029 & 0.0312 & 0.09289 \\
SM2011\_b20668 & 0.0072 & 0.0253 & 0.28629 \\
SM2011\_b20676 & 0.0313 & 0.0569 & 0.55045 \\
SM2011\_b20683 & 0 & 0 & 0 \\
SM2011\_b20687 & 0.0036 & 0.0123 & 0.29549 \\
SM2011\_b20688 & 0.0081 & 0.00525 & NA \\
SM2011\_b20696 & 0.0061 & 0.007 & 0.86837 \\
SM2011\_b20697 & 0.0008 & 0.0078 & 0.10053 \\
SM2011\_b20700 & 0.0034 & 0.0301 & 0.11419 \\
SM2011\_b20701 & 0.0017 & 0.0363 & 0.04551 \\
SM2011\_b20702 & 0.0033 & 0.0113 & 0.28978 \\
SM2011\_b20703 & 0 & 0.0097 & 0 \\
SM2011\_b20705 & 0.0014 & 0.0782 & 0.0173 \\
SM2011\_b20709 & 0.005 & 0.0074 & 0.66872 \\
SM2011\_b20710 & 0 & 0.0058 & 0 \\
SM2011\_b20711 & 0.0094 & 0.0302 & 0.30979 \\
SM2011\_b20713 & 0 & 0.0268 & 0 \\
SM2011\_b20748 & 0.0037 & 0.0343 & 0.10729 \\
SM2011\_b20752 & 0.0122 & 0.0995 & 0.12274 \\
SM2011\_b20754 & 0.0072 & 0.073 & 0.09803 \\
SM2011\_b20769 & 0.0008 & 0.0801 & 0.00956 \\
SM2011\_b20770 & 0.0026 & 0.0616 & 0.04256 \\
SM2011\_b20775 & 0.14328 & 4.18116 & 0.040904 \\
SM2011\_b20785 & 0.0083 & 0.0232 & 0.36006 \\
SM2011\_b20786 & 0.0332 & 0.2532 & 0.13127 \\
SM2011\_b20815 & 0.0496 & 0.7319 & 0.06781 \\
SM2011\_b20831 & 0.0526 & 1.7554 & 0.02995 \\
SM2011\_b20846 & 0.0114 & 0.1138 & 0.10064 \\
SM2011\_b20849 & 0.0056 & 0.0443 & 0.12681 \\
SM2011\_b20863 & 0.0113 & 0.0448 & 0.25137 \\
SM2011\_b20880 & 0.0054 & 0.0994 & 0.05406 \\
SM2011\_b20890 & 0.0036 & 0.0697 & 0.05223 \\
SM2011\_b20942 & 0.0025 & 0.0537 & 0.04742 \\
SM2011\_b20943 & 0.0042 & 0 & NA \\
SM2011\_b20947 & 0.0187 & 0.1964 & 0.09518 \\
SM2011\_b20978 & 0.0113 & 0.041 & 0.27465 \\
SM2011\_b20986 & 0.0125 & 0.0757 & 0.16481 \\
SM2011\_b20988 & 0.0159 & 0.0768 & 0.20656 \\
SM2011\_b20993 & 0.0178 & 0.1591 & 0.11201 \\
SM2011\_b20994 & 0.003 & 0.0784 & 0.03877 \\
SM2011\_b20995 & 0.0044 & 0.1972 & 0.02208 \\
SM2011\_b20998 & 0.0178 & 0.1663 & 0.10726 \\
SM2011\_b21007 & 0.0094 & 0.1222 & 0.07724 \\
SM2011\_b21018 & 0.0052 & 0.2036 & 0.02545 \\
SM2011\_b21036 & 0.1482 & 0.2848 & 0.5202 \\
SM2011\_b21044 & 0.0354 & 0.2189 & 0.16154 \\
SM2011\_b21090 & 0.0091 & 0.0548 & 0.16544 \\
SM2011\_b21093 & 0.0102 & 0.089 & 0.11457 \\
SM2011\_b21098 & 0.0328 & 0.1949 & 0.16848 \\
SM2011\_b21100 & 0.0172 & 0.1576 & 0.10903 \\
SM2011\_b21105 & 0.0015 & 0.2477 & 0.00594 \\
SM2011\_b21116 & 0.0284 & 0.1238 & 0.22955 \\
SM2011\_b21117 & 0 & 0.0307 & 0 \\
SM2011\_b21130 & 0.0095 & 0.2271 & 0.04167 \\
SM2011\_b21131 & 0.0094 & 0.1509 & 0.06197 \\
SM2011\_b21132 & 0.003 & 0.1547 & 0.01934 \\
SM2011\_b21134 & 0.0197 & 0.2778 & 0.07085 \\
SM2011\_b21136 & 0.0078 & 0.2767 & 0.02825 \\
SM2011\_b21147 & 0.0072 & 0.0119 & 0.60787 \\
SM2011\_b21148 & 0.0033 & 0.0042 & 0.77483 \\
SM2011\_b21151 & 0.0071 & 0.0915 & 0.07709 \\
SM2011\_b21154 & 0.0217 & 0.1307 & 0.16637 \\
SM2011\_b21156 & 0.0237 & 0.0391 & 0.60536 \\
SM2011\_b21175 & 0.0013 & 0.0282 & 0.04571 \\
SM2011\_b21181 & 0.0041 & 0.0243 & 0.17025 \\
SM2011\_b21199 & 0.003 & 0.0192 & 0.1575 \\
SM2011\_b21227 & 0 & 0.0151 & 0 \\
SM2011\_b21229 & 0.0022 & 0.0475 & 0.04548 \\
SM2011\_b21231 & 0.0259 & 0.2055 & 0.12584 \\
SM2011\_b21236 & 0.0276 & 0.1386 & 0.19928 \\
SM2011\_b21237 & 0.0103 & 0.1168 & 0.08845 \\
SM2011\_b21240 & 0.0096 & 0.1155 & 0.08319 \\
SM2011\_b21241 & 0.0054 & 0.0911 & 0.05949 \\
SM2011\_b21243 & 0.0129 & 0.1078 & 0.11967 \\
SM2011\_b21248 & 0.0076 & 0.1442 & 0.05285 \\
SM2011\_b21250 & 0.0082 & 0.0581 & 0.14067 \\
SM2011\_b21252 & 0.0449 & 0.1311 & 0.34277 \\
SM2011\_b21256 & 0.0019 & 0.0044 & 0.42529 \\
SM2011\_b21257 & 0.00145 & 0.01965 & 0.03719 \\
SM2011\_b21261 & 0.0013 & 0.0566 & 0.02356 \\
SM2011\_b21263 & 0.0024 & 0.0564 & 0.04192 \\
SM2011\_b21264 & 0.0031 & 0.0527 & 0.05961 \\
SM2011\_b21265 & 0.0085 & 0.056 & 0.15225 \\
SM2011\_b21269 & 0 & 0.061 & 0 \\
SM2011\_b21270 & 0 & 0.0278 & 0 \\
SM2011\_b21271 & 0.0034 & 0.0392 & 0.0875 \\
SM2011\_b21274 & 0.0078 & 0.1234 & 0.0635 \\
SM2011\_b21278 & 0.0413 & 0.2476 & 0.16691 \\
SM2011\_b21279 & 0.0032 & 0.0387 & 0.08385 \\
SM2011\_b21280 & 0.0206 & 0.1213 & 0.16992 \\
SM2011\_b21281 & 0 & 0 & 0 \\
SM2011\_b21284 & 0.0026 & 0.0186 & 0.13687 \\
SM2011\_b21290 & 0.0072 & 0.0312 & 0.23099 \\
SM2011\_b21292 & 0.002 & 0.0311 & 0.06461 \\
SM2011\_b21296 & 0.0042 & 0.0935 & 0.04516 \\
SM2011\_b21308 & 0.0039 & 0.0113 & 0.34263 \\
SM2011\_b21319 & 0.0055 & 0.0224 & 0.24646 \\
SM2011\_b21321 & 0.001 & 0.0106 & 0.0972 \\
SM2011\_b21327 & 0.0062 & 0.0083 & 0.74448 \\
SM2011\_b21336 & 0.003 & 0.0097 & 0.3106 \\
SM2011\_b21346 & 0.0051 & 0.02 & 0.25374 \\
SM2011\_b21355 & 0.0091 & 0.0168 & 0.54146 \\
SM2011\_b21356 & 0.0026 & 0.0418 & 0.06301 \\
SM2011\_b21377 & 0.0014 & 0.0169 & 0.08354 \\
SM2011\_b21378 & 0.0184 & 0.092 & 0.20006 \\
SM2011\_b21405 & 0.0049 & 0 & NA \\
SM2011\_b21412 & 0.0068 & 0.0318 & 0.21507 \\
SM2011\_b21418 & 0.0111 & 0.0434 & 0.25695 \\
SM2011\_b21428 & 0.0234 & 0.0722 & 0.32378 \\
SM2011\_b21486 & 0.005 & 0.042 & 0.11855 \\
SM2011\_b21497 & 0.0058 & 0.0504 & 0.11466 \\
SM2011\_b21508 & 0.0378 & 0.2354 & 0.16078 \\
SM2011\_b21512 & 0.0152 & 0.0529 & 0.2874 \\
SM2011\_b21513 & 0.0116 & 0.0651 & 0.17884 \\
SM2011\_b21514 & 0.0073 & 0.0121 & 0.60085 \\
SM2011\_b21517 & 0.0035 & 0 & NA \\
SM2011\_b21518 & 0 & 0.0124 & 0 \\
SM2011\_b21520 & 0 & 0.0167 & 0 \\
SM2011\_b21521 & 0.0045 & 0.02365 & NA \\
SM2011\_b21522 & 0 & 0.0465 & 0 \\
SM2011\_b21523 & 0 & 0.0183 & 0 \\
SM2011\_b21527 & 0.0017 & 0.1105 & 0.01559 \\
SM2011\_b21532 & 0.0053 & 0.073 & 0.07296 \\
SM2011\_b21548 & 0.00695 & 0.07995 & 0.087195 \\
SM2011\_b21555 & 0 & 0.0106 & 0 \\
SM2011\_b21575 & 0.0161 & 0.0126 & 1.28127 \\
SM2011\_b21578 & 0.0038 & 0.0289 & 0.13228 \\
SM2011\_b21599 & 0 & 0.0119 & 0 \\
SM2011\_b21644 & 0.0073 & 0.1777 & 0.04116 \\
SM2011\_b21649 & 0.0095 & 0.0316 & 0.30074 \\
SM2011\_b21650 & 0.0093 & 0.0621 & 0.15035 \\
SM2011\_b21651 & 0.0068 & 0 & NA \\
SM2011\_b21655 & 0.006 & 0.0595 & 0.09998 \\
SM2011\_b21696 & 0.0449 & 0.1044 & 0.43031 \\
SM2011\_b22017 & 0.0127 & 0.0714 & 0.17807 \\
