gene\_name & dN & dS & omega \\
SLI\_RS13725 & 0.0012 & 0.0808 & 0.01537 \\
SLI\_RS13745 & 0.0018 & 0.0324 & 0.05523 \\
SLI\_RS13755 & 0 & 0.0128 & 0 \\
SLI\_RS13760 & 0.0007 & 0.0275 & 0.02497 \\
SLI\_RS13775 & 0.0005 & 0.0293 & 0.01627 \\
SLI\_RS13780 & 0.0049 & 0.0049 & NA \\
SLI\_RS13800 & 0 & 0.0261 & 0 \\
SLI\_RS13810 & 0.0043 & 0 & NA \\
SLI\_RS13815 & 0.0011 & 0.0366 & 0.03095 \\
SLI\_RS13825 & 0.00035 & 0.00775 & 0.035795 \\
SLI\_RS13830 & 0 & 0.0307 & 0 \\
SLI\_RS13835 & 0.00225 & 0.0149 & NA \\
SLI\_RS13845 & 0.0013 & 0.0323 & 0.03991 \\
SLI\_RS13855 & 0.0041 & 0.061 & 0.06782 \\
SLI\_RS13860 & 0.0057 & 0.0433 & 0.13078 \\
SLI\_RS13865 & 0.0005 & 0.0349 & 0.0108 \\
SLI\_RS13885 & 0 & 0.0203 & 0 \\
SLI\_RS13890 & 0.0012 & 0.0151 & 0.07623 \\
SLI\_RS13920 & 0.0009 & 0.0604 & 0.01419 \\
SLI\_RS13925 & 0.0022 & 0.044525 & NA \\
SLI\_RS13930 & 0.0038 & 0.0231 & 0.16508 \\
SLI\_RS13935 & 0.0002 & 0.0684 & 0.00138 \\
SLI\_RS13945 & 0.0035 & 0.11535 & 0.015665 \\
SLI\_RS13950 & 0.0016 & 0.35595 & 0.00525 \\
SLI\_RS13955 & 0.0068 & 0.2027 & 0.0335 \\
SLI\_RS13960 & 0.0212 & 0.2657 & 0.07978 \\
SLI\_RS13965 & 0.0007 & 0.0256 & 0.02562 \\
SLI\_RS13970 & 0.00116666666666667 & 0.0259666666666667 & 0.0416866666666667 \\
SLI\_RS13980 & 0 & 0.1114 & 0 \\
SLI\_RS13985 & 0.0021 & 0.0341 & 0.155915 \\
SLI\_RS13990 & 0.0009 & 0.0856 & 0.00999 \\
SLI\_RS13995 & 0.0053 & 0.11895 & 0.02229 \\
SLI\_RS14015 & 0 & 0 & 0 \\
SLI\_RS14020 & 0 & 0.2348 & 0 \\
SLI\_RS14025 & 0 & 0 & 0 \\
SLI\_RS14035 & 0 & 0 & 0 \\
SLI\_RS14055 & 0.0009 & 0.0145 & 0.05913 \\
SLI\_RS14060 & 0.0006 & 0.0153 & 0.037885 \\
SLI\_RS14065 & 0.0014 & 0.0479 & 0.0299 \\
SLI\_RS14070 & 0 & 0.0166 & 0 \\
SLI\_RS14080 & 0 & 0 & 0 \\
SLI\_RS14085 & 0.00065 & 0.02165 & 0.053325 \\
SLI\_RS14105 & 0.0019 & 0 & NA \\
SLI\_RS14135 & 0 & 0 & 0 \\
SLI\_RS14140 & 0 & 0 & 0 \\
SLI\_RS14145 & 0 & 0 & 0 \\
SLI\_RS14150 & 0 & 0 & 0 \\
SLI\_RS14160 & 0 & 0.0273 & 0 \\
SLI\_RS14165 & 0 & 0.0044 & 0 \\
SLI\_RS14170 & 0 & 0.0024 & 0 \\
SLI\_RS14175 & 0 & 0 & 0 \\
SLI\_RS14180 & 0 & 0 & 0 \\
SLI\_RS14185 & 0 & 0.0101 & 0 \\
SLI\_RS14190 & 0.0017 & 0.0098 & 0.17192 \\
SLI\_RS14195 & 0 & 0.0234 & 0 \\
SLI\_RS14200 & 0 & 0.0148 & 0 \\
SLI\_RS14205 & 0 & 0 & 0 \\
SLI\_RS14210 & 0.0014 & 0.017 & 0.08456 \\
SLI\_RS14215 & 0 & 0 & 0 \\
SLI\_RS14220 & 0 & 0.0349 & 0 \\
SLI\_RS14230 & 0.00175 & 0.07205 & 0.09259 \\
SLI\_RS14250 & 0.0045 & 0.1954 & 0.02303 \\
SLI\_RS14265 & 0.0484 & 0.25615 & 0.19035 \\
SLI\_RS14270 & 0.0108 & 0.1904 & 0.05693 \\
SLI\_RS14275 & 0.0091 & 0.0403666666666667 & 0.174013333333333 \\
SLI\_RS14280 & 0.0035 & 0 & NA \\
SLI\_RS14290 & 0 & 0 & 0 \\
SLI\_RS14295 & 0.0012 & 0.0696 & 0.01465 \\
SLI\_RS14300 & 0.0013 & 0.0306 & 0.04357 \\
SLI\_RS14305 & 0.00075 & 0.018 & 0.021235 \\
SLI\_RS14310 & 0.0043 & 0.0272 & 0.15968 \\
SLI\_RS14315 & 0.0023 & 0.094 & 0.02474 \\
SLI\_RS14320 & 0 & 0 & 0 \\
SLI\_RS14325 & 0.0033 & 0.0262 & 0.12768 \\
SLI\_RS14360 & 0 & 0.0123 & 0 \\
SLI\_RS14365 & 0 & 0 & 0 \\
SLI\_RS14370 & 0 & 0 & 0 \\
SLI\_RS14375 & 0.00256666666666667 & 0.00716666666666667 & NA \\
SLI\_RS14385 & 0.0019 & 0.0127 & 0.14864 \\
SLI\_RS14395 & 0 & 0.00695 & 0 \\
SLI\_RS14400 & 0 & 0.01215 & 0 \\
SLI\_RS14435 & 0.0008 & 0.0181 & 0.04647 \\
SLI\_RS14440 & 0.0013 & 0.0275 & 0.04815 \\
SLI\_RS14445 & 0.0053 & 0.0302 & 0.17589 \\
SLI\_RS14450 & 0.0007 & 0.01735 & 0.06866 \\
SLI\_RS14455 & 0 & 0.1481 & 0 \\
SLI\_RS14465 & 0 & 0.0411 & 0 \\
SLI\_RS14470 & 0.0034 & 0.0935 & 0.018155 \\
SLI\_RS14475 & 0.004 & 0.105 & 0.03013 \\
SLI\_RS14480 & 0 & 0 & 0 \\
SLI\_RS14490 & 0 & 0 & 0 \\
SLI\_RS14515 & 0 & 0 & 0 \\
SLI\_RS14520 & 0.0006 & 0.0935 & 0.0215 \\
SLI\_RS14525 & 0.0013 & 0.0269 & 0.024 \\
SLI\_RS14545 & 0 & 0.014 & 0 \\
SLI\_RS14560 & 0 & 0 & 0 \\
SLI\_RS14565 & 0.0008 & 0.0173 & 0.04734 \\
SLI\_RS14570 & 0.0008 & 0.0138 & 0.06044 \\
SLI\_RS14575 & 0 & 0.0167 & 0 \\
SLI\_RS14580 & 0.0218 & 0.0557 & 0.39142 \\
SLI\_RS14585 & 0.0009 & 0.0365666666666667 & 0.0397566666666667 \\
SLI\_RS14590 & 0.00055 & 0 & NA \\
SLI\_RS14595 & 0.00205 & 0.01245 & 0.082635 \\
SLI\_RS14600 & 0 & 0.0047 & 0 \\
SLI\_RS14620 & 0 & 0.0316 & 0 \\
SLI\_RS14625 & 0.00135 & 0.05845 & 0.02297 \\
SLI\_RS14655 & 0.000933333333333333 & 0.0300333333333333 & 0.0382133333333333 \\
SLI\_RS14675 & 0.0025 & 0.0185 & 0.13502 \\
SLI\_RS14695 & 0 & 0 & 0 \\
SLI\_RS14700 & 0 & 0.005 & 0 \\
SLI\_RS14705 & 0 & 0.0644 & 0 \\
SLI\_RS14725 & 0 & 0 & 0 \\
SLI\_RS14730 & 0.001 & 0.01235 & 0.04025 \\
SLI\_RS14735 & 0.0066 & 0.01 & 0.66104 \\
SLI\_RS14745 & 0 & 0.0143 & 0 \\
SLI\_RS14750 & 0 & 0 & 0 \\
SLI\_RS14760 & 0.0019 & 0.0443 & 0.04281 \\
SLI\_RS14770 & 0.001 & 0.0043 & 0.24155 \\
SLI\_RS14780 & 0.0011 & 0.01285 & 0.100695 \\
SLI\_RS14785 & 0 & 0 & 0 \\
SLI\_RS14790 & 0 & 0 & 0 \\
SLI\_RS14800 & 0 & 0.00496666666666667 & 0 \\
SLI\_RS14810 & 0 & 0.0764 & 0 \\
SLI\_RS14850 & 0.002 & 0.0262 & 0.082685 \\
SLI\_RS14855 & 0 & 0.0497 & 0 \\
SLI\_RS14860 & 0 & 0 & 0 \\
SLI\_RS14865 & 0 & 0.0366 & 0 \\
SLI\_RS14875 & 0 & 0.0395 & 0 \\
SLI\_RS14890 & 0.003 & 0.0514 & 0.05784 \\
SLI\_RS14895 & 0.0079 & 0.0742 & 0.10581 \\
SLI\_RS14910 & 0.0013 & 0.0134666666666667 & 0.0944433333333333 \\
SLI\_RS14925 & 0.0015 & 0 & NA \\
SLI\_RS14930 & 0.006 & 0.0822 & 0.0728 \\
SLI\_RS14945 & 0.0013 & 0.1754 & 0.00733 \\
SLI\_RS14955 & 0.0005 & 0 & NA \\
SLI\_RS14960 & 0.0013 & 0 & NA \\
SLI\_RS14970 & 0.0002 & 0.0226 & 0.0097 \\
SLI\_RS14995 & 0.00143333333333333 & 0 & NA \\
SLI\_RS15000 & 0 & 0 & 0 \\
SLI\_RS15030 & 0 & 0.0118 & 0 \\
SLI\_RS15035 & 0.0036 & 0.016 & 0.22834 \\
SLI\_RS15045 & 0.0006 & 0.0387 & 0.01599 \\
SLI\_RS15050 & 0 & 0 & 0 \\
SLI\_RS15055 & 0 & 0.0238 & 0 \\
SLI\_RS15075 & 0.0013 & 0.0309 & NA \\
SLI\_RS15080 & 0 & 0.0068 & 0 \\
SLI\_RS15085 & 0.0018 & 0.0678 & 0.02591 \\
SLI\_RS15125 & 0 & 0.051 & 0 \\
SLI\_RS15145 & 0 & 0.0419 & 0 \\
SLI\_RS15160 & 0 & 0.0073 & 0 \\
SLI\_RS15165 & 0.0004 & 0.02895 & 0.00669 \\
SLI\_RS15175 & 0.0007 & 0.0244 & 0.02831 \\
SLI\_RS15180 & 0 & 0 & 0 \\
SLI\_RS15195 & 0.0007 & 0.0241 & 0.02882 \\
SLI\_RS15220 & 0 & 0.0309 & 0 \\
SLI\_RS15225 & 0.0045 & 0 & NA \\
SLI\_RS15230 & 0 & 0.0224 & 0 \\
SLI\_RS15240 & 0.0008 & 0.0494 & 0.01693 \\
SLI\_RS15250 & 0.0021 & 0.0652 & 0.03148 \\
SLI\_RS15270 & 0 & 0 & 0 \\
SLI\_RS15275 & 0 & 0.0421 & 0 \\
SLI\_RS15285 & 0.0022 & 0.041 & 0.05388 \\
SLI\_RS15295 & 0.0007 & 0.0251 & 0.02793 \\
SLI\_RS15305 & 0 & 0.0239 & 0 \\
SLI\_RS15320 & 0.0015 & 0.0244 & 0.06142 \\
SLI\_RS15325 & 0 & 0.01445 & 0 \\
SLI\_RS15330 & 0.00055 & 0.086 & 0.00445 \\
SLI\_RS15345 & 0 & 0 & 0 \\
SLI\_RS15350 & 0 & 0.024 & 0 \\
SLI\_RS15360 & 0.0025 & 0.0536 & 0.04683 \\
SLI\_RS15375 & 0.0021 & 0 & NA \\
SLI\_RS15380 & 0.00266666666666667 & 0.00383333333333333 & NA \\
SLI\_RS15385 & 0.0009 & 0.0401 & 0.0219 \\
SLI\_RS15390 & 0 & 0.00375 & 0 \\
SLI\_RS15400 & 0.001 & 0.0137 & 0.07043 \\
SLI\_RS15405 & 0 & 0.0182 & 0 \\
SLI\_RS15415 & 0.00183333333333333 & 0 & NA \\
SLI\_RS15435 & 0 & 0.0307 & 0 \\
SLI\_RS15445 & 0 & 0.0177 & 0 \\
SLI\_RS15450 & 0.0009 & 0.0427 & 0.02129 \\
SLI\_RS15460 & 0.0017 & 0.0066 & 0.25414 \\
SLI\_RS15465 & 0.001 & 0 & NA \\
SLI\_RS15470 & 0.0006 & 0.0225 & 0.02748 \\
SLI\_RS15480 & 0 & 0.0093 & 0 \\
SLI\_RS15485 & 0.0026 & 0.0589 & 0.04382 \\
SLI\_RS15495 & 0 & 0.0147 & 0 \\
SLI\_RS15500 & 0.0008 & 0.0054 & 0.15742 \\
SLI\_RS15505 & 0 & 0.0288 & 0 \\
SLI\_RS15515 & 0 & 0.0492 & 0 \\
SLI\_RS15520 & 0.0014 & 0.013 & 0.10548 \\
SLI\_RS15530 & 0.0006 & 0.0245 & 0.0201166666666667 \\
SLI\_RS15545 & 0.0029 & 0.027 & 0.10723 \\
SLI\_RS15550 & 0 & 0.0083 & 0 \\
SLI\_RS15565 & 0.0008 & 0.0266 & 0.03151 \\
SLI\_RS15575 & 0 & 0.0353 & 0 \\
SLI\_RS15585 & 0 & 0.00305 & 0 \\
SLI\_RS15590 & 0 & 0 & 0 \\
SLI\_RS15595 & 0 & 0.022 & 0 \\
SLI\_RS15605 & 0.0031 & 0.0281 & 0.10915 \\
SLI\_RS15610 & 0.00215 & 0.00975 & 0.10884 \\
SLI\_RS15615 & 0 & 0.0077 & 0 \\
SLI\_RS15625 & 0 & 0.0275 & 0 \\
SLI\_RS15630 & 0.0045 & 0.0424333333333333 & 0.112723333333333 \\
SLI\_RS15635 & 0.00665 & 0.1125 & 0.069595 \\
SLI\_RS15645 & 0.0015 & 0 & NA \\
SLI\_RS15655 & 0.0003 & 0.0467 & 0.00646 \\
SLI\_RS15675 & 0.0008 & 0.039 & 0.02123 \\
SLI\_RS15680 & 0.0014 & 0 & NA \\
SLI\_RS15705 & 0.0012 & 0.0068 & 0.17862 \\
SLI\_RS15710 & 0.002 & 0 & NA \\
SLI\_RS15715 & 0 & 0 & 0 \\
SLI\_RS15720 & 0 & 0.026 & 0 \\
SLI\_RS15725 & 0 & 0.012 & 0 \\
SLI\_RS15735 & 0 & 0.0105 & 0 \\
SLI\_RS15740 & 0 & 0 & 0 \\
SLI\_RS15750 & 0 & 0.0199 & 0 \\
SLI\_RS15760 & 0.0025 & 0.07935 & 0.02181 \\
SLI\_RS15765 & 0 & 0.0117 & 0 \\
SLI\_RS15770 & 0 & 0.0172 & 0 \\
SLI\_RS15775 & 0 & 0 & 0 \\
SLI\_RS15785 & 0 & 0.0061 & 0 \\
SLI\_RS15810 & 0.0006 & 0.0231 & 0.0266 \\
SLI\_RS15815 & 0.0013 & 0.0229 & 0.05771 \\
SLI\_RS15820 & 0 & 0 & 0 \\
SLI\_RS15825 & 0.0018 & 0.0064 & 0.2773 \\
SLI\_RS15830 & 0.0012 & 0.0587333333333333 & 0.00708666666666667 \\
SLI\_RS15840 & 0 & 0 & 0 \\
SLI\_RS15845 & 0.0007 & 0.0265 & 0.02707 \\
SLI\_RS15850 & 0.00105 & 0.03725 & 0.04219 \\
SLI\_RS15865 & 0 & 0.007 & 0 \\
SLI\_RS15870 & 0.0019 & 0.0257 & 0.07227 \\
SLI\_RS15880 & 0.0007 & 0.0186 & 0.018655 \\
SLI\_RS15890 & 0 & 0.0112 & 0 \\
SLI\_RS15900 & 0.0005 & 0.0236 & 0.0211 \\
SLI\_RS15905 & 0 & 0.0368 & 0 \\
SLI\_RS15910 & 0.004 & 0.044 & 0.09063 \\
SLI\_RS15915 & 0.00025 & 0.0084 & 0.015305 \\
SLI\_RS15920 & 0.00176 & 0.01982 & NA \\
SLI\_RS15930 & 0.0018 & 0.0209 & 0.08696 \\
SLI\_RS15950 & 0.00125 & 0 & NA \\
SLI\_RS15955 & 0 & 0.0342 & 0 \\
SLI\_RS15960 & 0 & 0.0127 & 0 \\
SLI\_RS15965 & 0.0058 & 0.0234 & 0.24578 \\
SLI\_RS15970 & 0.0005 & 0.0443 & 0.01228 \\
SLI\_RS15980 & 0 & 0.0274 & 0 \\
SLI\_RS15985 & 0 & 0.0244 & 0 \\
SLI\_RS16005 & 0.0018 & 0.0233 & 0.07859 \\
SLI\_RS16015 & 0.001 & 0 & NA \\
SLI\_RS16020 & 0 & 0.0394 & 0 \\
SLI\_RS16025 & 0.0011 & 0.0398 & 0.02799 \\
SLI\_RS16030 & 0.0053 & 0.0247 & 0.21341 \\
SLI\_RS16040 & 0 & 0.0038 & 0 \\
SLI\_RS16045 & 0 & 0 & 0 \\
SLI\_RS16050 & 0 & 0.0242 & 0 \\
SLI\_RS16065 & 0 & 0.0637 & 0 \\
SLI\_RS16100 & 0.0014 & 0.0356 & 0.03836 \\
SLI\_RS16130 & 0 & 0 & 0 \\
SLI\_RS16135 & 0 & 0.0566 & 0 \\
SLI\_RS16145 & 0.00255 & 0.0231 & 0.11007 \\
SLI\_RS16150 & 0.0029 & 0.06 & 0.0488 \\
SLI\_RS16155 & 0 & 0 & 0 \\
SLI\_RS16215 & 0.0123 & 1.0839 & 0.01138 \\
SLI\_RS16235 & 0.0074 & 0.0528 & 0.14024 \\
SLI\_RS16245 & 0.0012 & 0.0181 & 0.06695 \\
SLI\_RS16360 & 0 & 0.0168 & 0 \\
SLI\_RS16380 & 0.00085 & 0.02935 & 0.01983 \\
SLI\_RS16385 & 0.0017 & 0.0345 & 0.052825 \\
SLI\_RS16390 & 0.00165 & 0.0183 & NA \\
SLI\_RS16400 & 0 & 0.0261 & 0 \\
SLI\_RS16410 & 0.0022 & 0.01165 & 0.09355 \\
SLI\_RS16425 & 0.0014 & 0.0297 & 0.04564 \\
SLI\_RS16430 & 0.0009 & 0.0456 & 0.01992 \\
SLI\_RS16485 & 0 & 0 & 0 \\
SLI\_RS16515 & 0 & 0 & 0 \\
SLI\_RS16520 & 0 & 0 & 0 \\
SLI\_RS16525 & 0.0017 & 0.0472 & 0.03639 \\
SLI\_RS16530 & 0 & 0.0055 & 0 \\
SLI\_RS16570 & 0 & 0.0966 & 0 \\
SLI\_RS16575 & 0.0056 & 0 & NA \\
SLI\_RS16580 & 0.0012 & 0 & NA \\
SLI\_RS16585 & 0.0027 & 0.0297 & 0.09031 \\
SLI\_RS16595 & 0.0028 & 0.01875 & 0.07425 \\
SLI\_RS16605 & 0 & 0.0077 & 0 \\
SLI\_RS16610 & 0 & 0 & 0 \\
SLI\_RS16615 & 0 & 0 & 0 \\
SLI\_RS16620 & 0.0008 & 0 & NA \\
SLI\_RS16625 & 0 & 0.039 & 0 \\
SLI\_RS16630 & 0.003 & 0.00415 & NA \\
SLI\_RS16645 & 0.0013 & 0.0749 & 0.01707 \\
SLI\_RS16650 & 0.0068 & 0.0092 & 0.74722 \\
SLI\_RS16660 & 0.0024 & 0.0274 & 0.08888 \\
SLI\_RS16670 & 0.0065 & 0.0202 & 0.32027 \\
SLI\_RS16675 & 0 & 0.0197 & 0 \\
SLI\_RS16680 & 0.0012 & 0 & NA \\
SLI\_RS16705 & 0.0013 & 0 & NA \\
SLI\_RS16710 & 0.00065 & 0.0487 & 0.012915 \\
SLI\_RS16715 & 0.0013 & 0.0071 & 0.18945 \\
SLI\_RS16725 & 0 & 0.0211 & 0 \\
SLI\_RS16730 & 0 & 0.0052 & 0 \\
SLI\_RS16735 & 0.002 & 0.0561 & 0.03488 \\
SLI\_RS16745 & 0 & 0 & 0 \\
SLI\_RS16755 & 0.0006 & 0.0387 & 0.00998 \\
SLI\_RS16765 & 0.000975 & 0.0132 & 0.135215 \\
SLI\_RS16775 & 0.0016 & 0.0206 & 0.0795 \\
SLI\_RS16780 & 0 & 0.0147 & 0 \\
SLI\_RS16785 & 0.00105 & 0.0151 & 0.07046 \\
SLI\_RS16790 & 0.0032 & 0 & NA \\
SLI\_RS16795 & 0 & 0.0429 & 0 \\
SLI\_RS16835 & 0 & 0 & 0 \\
SLI\_RS16840 & 0.0021 & 0 & NA \\
SLI\_RS16845 & 0 & 0.0094 & 0 \\
SLI\_RS16850 & 0.00275 & 0.0501 & 0.18105 \\
SLI\_RS16855 & 0 & 0.0413 & 0 \\
SLI\_RS16860 & 0 & 0.0397 & 0 \\
SLI\_RS16870 & 0.0016 & 0.031 & 0.05033 \\
SLI\_RS16885 & 0.0006 & 0.0878 & 0.00641 \\
SLI\_RS16890 & 0 & 0.0098 & 0 \\
SLI\_RS16900 & 0.0012 & 0.0413 & 0.0285 \\
SLI\_RS16915 & 0.0008 & 0.016 & 0.05149 \\
SLI\_RS16925 & 0 & 0.0025 & 0 \\
SLI\_RS16930 & 0.0013 & 0.0141 & 0.09208 \\
SLI\_RS16935 & 0.0022 & 0 & NA \\
SLI\_RS16940 & 0 & 0 & 0 \\
SLI\_RS16950 & 0.0008 & 0.0146 & 0.05655 \\
SLI\_RS16955 & 0.003 & 0.0287 & 0.10286 \\
SLI\_RS16960 & 0.001 & 0.0472 & 0.02283 \\
SLI\_RS16965 & 0.01085 & 0.113 & 0.085685 \\
SLI\_RS16970 & 0.0015 & 0.0084 & 0.17528 \\
SLI\_RS16980 & 0 & 0.00655 & 0 \\
SLI\_RS16990 & 0.0004 & 0.0339 & 0.01301 \\
SLI\_RS17005 & 0 & 0.0181 & 0 \\
SLI\_RS17010 & 0.0016 & 0.0589 & 0.02754 \\
SLI\_RS17040 & 0 & 0.009 & 0 \\
SLI\_RS17045 & 0 & 0 & 0 \\
SLI\_RS17055 & 0 & 0.0422 & 0 \\
SLI\_RS17065 & 0.0019 & 0.0173 & 0.11223 \\
SLI\_RS17070 & 0 & 0.1193 & 0 \\
SLI\_RS17075 & 0.0029 & 0.025 & 0.11444 \\
SLI\_RS17090 & 0.0012 & 0.0208 & 0.0589 \\
SLI\_RS17095 & 0 & 0.0299666666666667 & 0 \\
SLI\_RS17110 & 0.000466666666666667 & 0.0322666666666667 & 0.0144866666666667 \\
SLI\_RS17120 & 0.00315 & 0.0062 & NA \\
SLI\_RS17125 & 0 & 0.0254 & 0 \\
SLI\_RS17130 & 0.00103333333333333 & 0.00246666666666667 & 0.141366666666667 \\
SLI\_RS17135 & 0.00245 & 0.0291 & NA \\
SLI\_RS17140 & 0.0028 & 0.0589 & 0.04698 \\
SLI\_RS17145 & 0.0014 & 0 & NA \\
SLI\_RS17160 & 0.0042 & 0.0248 & 0.16997 \\
SLI\_RS17170 & 0.006 & 0.0101 & 0.58922 \\
SLI\_RS17520 & 0.0158 & 0.2226 & 0.0709 \\
SLI\_RS17525 & 0.0219 & 0.20615 & 0.107545 \\
SLI\_RS17535 & 0.01945 & 0.3735 & 0.101045 \\
SLI\_RS17540 & 0.0087 & 0.3119 & 0.02787 \\
SLI\_RS17545 & 0.0028 & 0.3871 & 0.00728 \\
SLI\_RS17555 & 0.0284 & 0.1894 & 0.14995 \\
SLI\_RS17565 & 0.024 & 0.0628 & 0.3823 \\
SLI\_RS17575 & 0.02105 & 0.14085 & 0.13905 \\
SLI\_RS17580 & 0.0035 & 0.2479 & 0.01429 \\
SLI\_RS17585 & 0.0848 & 0.2621 & 0.3236 \\
SLI\_RS17605 & 0.042425 & 0.274575 & 0.17784 \\
SLI\_RS17650 & 0 & 0 & 0 \\
SLI\_RS17665 & 0 & 0 & 0 \\
SLI\_RS17675 & 0.0041 & 0.0231 & 0.088825 \\
SLI\_RS17680 & 0.0017 & 0.0267 & 0.06489 \\
SLI\_RS17695 & 0.0002 & 0.0345 & 0.00265 \\
SLI\_RS17700 & 0 & 0.0362 & 0 \\
SLI\_RS17710 & 0.00195 & 0.006 & NA \\
SLI\_RS17720 & 0.00905 & 0.0234 & 0.82156 \\
SLI\_RS17745 & 0.0031 & 0.029 & 0.1054 \\
SLI\_RS17755 & 0 & 0 & 0 \\
SLI\_RS17760 & 0 & 0 & 0 \\
SLI\_RS17765 & 0 & 0 & 0 \\
SLI\_RS17780 & 0.0005 & 0.0042 & 0.12032 \\
SLI\_RS17785 & 0 & 0 & 0 \\
SLI\_RS17795 & 0 & 0.0321 & 0 \\
SLI\_RS17800 & 0.0008 & 0.017 & 0.04785 \\
SLI\_RS17805 & 0 & 0.0115 & 0 \\
SLI\_RS17810 & 0.0024 & 0.0082 & 0.29147 \\
SLI\_RS17815 & 0 & 0.0651 & 0 \\
SLI\_RS17820 & 0 & 0 & 0 \\
SLI\_RS17830 & 0 & 0 & 0 \\
SLI\_RS17840 & 0 & 0.01765 & 0 \\
SLI\_RS17845 & 0.0011 & 0 & NA \\
SLI\_RS17855 & 0.0016 & 0.0246 & 0.06441 \\
SLI\_RS17865 & 0.0007 & 0.0365 & 0.01994 \\
SLI\_RS17875 & 0 & 0.0322 & 0 \\
SLI\_RS17880 & 0 & 0.06305 & 0 \\
SLI\_RS17885 & 0.0067 & 0.1054 & 0.06342 \\
SLI\_RS17890 & 0.0059 & 0.036 & 0.16407 \\
SLI\_RS17895 & 0.0117 & 0 & NA \\
SLI\_RS17900 & 0 & 0.0344 & 0 \\
SLI\_RS17915 & 0.0035 & 0.0517 & 0.06788 \\
SLI\_RS17920 & 0.004 & 0.0486 & 0.08183 \\
SLI\_RS17925 & 0.0074 & 0.016 & 0.46387 \\
SLI\_RS17930 & 0.0034 & 0.0426 & 0.08021 \\
SLI\_RS17935 & 0.0059 & 0.0518 & 0.11367 \\
SLI\_RS17940 & 0.0033 & 0.0101 & 0.33131 \\
SLI\_RS17945 & 0 & 0.015 & 0 \\
SLI\_RS17950 & 0 & 0.0831 & 0 \\
SLI\_RS17960 & 0 & 0.0209 & 0 \\
SLI\_RS17970 & 0 & 0.0463 & 0 \\
SLI\_RS17990 & 0.0007 & 0.0263 & 0.02782 \\
SLI\_RS18000 & 0 & 0.0345 & 0 \\
SLI\_RS18015 & 0.0004 & 0.04725 & 0.005085 \\
SLI\_RS18035 & 0 & 0.0649 & 0 \\
SLI\_RS18040 & 0 & 0 & 0 \\
SLI\_RS18045 & 0 & 0 & 0 \\
SLI\_RS18050 & 0 & 0.01845 & 0 \\
SLI\_RS18070 & 0.0004 & 0.04345 & 0.005965 \\
SLI\_RS18075 & 0 & 0 & 0 \\
SLI\_RS18080 & 0 & 0.0723 & 0 \\
SLI\_RS18085 & 0.00196666666666667 & 0.0241 & NA \\
SLI\_RS18105 & 0.0025 & 0.0196 & 0.12737 \\
SLI\_RS18115 & 0.0013 & 0.0063 & 0.21038 \\
SLI\_RS18120 & 0.0007 & 0.0304 & 0.02345 \\
SLI\_RS18125 & 0 & 0.0315 & 0 \\
SLI\_RS18130 & 0.0057 & 0 & NA \\
SLI\_RS18135 & 0.0015 & 0.0755 & 0.01963 \\
SLI\_RS18140 & 0.0009 & 0.0456 & 0.017705 \\
SLI\_RS18145 & 0.00125 & 0.01655 & NA \\
SLI\_RS18150 & 0 & 0.0309 & 0 \\
SLI\_RS18155 & 0.0034 & 0.074 & 0.046205 \\
SLI\_RS18165 & 0 & 0.1069 & 0 \\
SLI\_RS18180 & 0.0019 & 0 & NA \\
SLI\_RS18185 & 0.0104 & 0.0399 & 0.26171 \\
SLI\_RS18190 & 0.0032 & 0 & NA \\
SLI\_RS18195 & 0 & 0.009 & 0 \\
SLI\_RS18215 & 0 & 0 & 0 \\
SLI\_RS18220 & 0.00045 & 0.0261 & 0.008665 \\
SLI\_RS18240 & 0 & 0.0191 & 0 \\
SLI\_RS18260 & 0 & 0.0305 & 0 \\
SLI\_RS18265 & 0.0048 & 0.0322 & 0.14902 \\
SLI\_RS18270 & 0 & 0.0358 & 0 \\
SLI\_RS18275 & 0 & 0.0752 & 0 \\
SLI\_RS18285 & 0 & 0.0221 & 0 \\
SLI\_RS18290 & 0 & 0.0155 & 0 \\
SLI\_RS18300 & 0 & 0.0141 & 0 \\
SLI\_RS18320 & 0 & 0.0116 & 0 \\
SLI\_RS18340 & 0.0011 & 0.0064 & 0.17761 \\
SLI\_RS18345 & 0 & 0.022 & 0 \\
SLI\_RS18350 & 0 & 0 & 0 \\
SLI\_RS18360 & 0.0007 & 0.0076 & 0.09041 \\
SLI\_RS18375 & 0 & 0.01145 & 0 \\
SLI\_RS18380 & 0 & 0 & 0 \\
SLI\_RS18390 & 0 & 0.0148 & 0 \\
SLI\_RS18395 & 0.0009 & 0.028 & 0.03225 \\
SLI\_RS18400 & 0.00306666666666667 & 0.0307 & NA \\
SLI\_RS18405 & 0 & 0.0547 & 0 \\
SLI\_RS18410 & 0 & 0 & 0 \\
SLI\_RS18425 & 0.001 & 0.0107 & 0.0929 \\
SLI\_RS18440 & 0.0007 & 0.02615 & 0.017635 \\
SLI\_RS18445 & 0 & 0.0339 & 0 \\
SLI\_RS18450 & 0.002 & 0.0198 & 0.09963 \\
SLI\_RS18460 & 0 & 0.0956666666666667 & 0 \\
SLI\_RS18470 & 0 & 0 & 0 \\
SLI\_RS18480 & 0.0074 & 0.0302 & 0.2446 \\
SLI\_RS18485 & 0.0014 & 0.0491 & 0.02893 \\
